comment,rating_star,itemid
"Product Quality:Moderate
Performance:Excellent
Best Feature:Good

Just received the item, Sana tumagal, mejo light weight lang at malakas naman ang hangin, excited na ako install sa wall. Thanks to all.",5,18228673452
"Product Quality:malakas
Performance:very nice
Best Feature:buy1 take 1

Akala ko 1 lng ang fan kasi isang box lang.. okay siya.. malakas ang hangin",5,18228673452
"good complete naman and gumagana. legit buy 1 take 1 ung materials nya malambot lang plastic goods lang sa price nya, no problem at all safe naman dumating thank you seller. complete din sya with screws na salamat",5,18228673452
"Performance:nice
Best Feature:cute
Product Quality:good",5,18228673452
"Performance:good
Product Quality:nice
Best Feature:malakas Ang hangin

Ganda Ng product Sabi ni mister kiha de kmi ulit sorry dko na napicturan ung isa gmit KC Ng anak ko sa kwarto nya",5,18228673452
"Quality Product 
Super satisfied ako all in all sa services of the store and courier. 
I'm using this product for 5 days and it's working great. Thank you""😍😘☺😇😍😘☺😇💕💕💕💕",5,18228673452
"Performance:good
Best Feature:good
Product Quality:may sira ung isang item pero nalock p nmn

mas mabuti po cguro wag n muna ilagay or iassemble pra maiwasan po ang sira  ng product s byahe. maayos at malakas naman po ang hangin, matagal aq nkarate pero happy kc until nw gumagana p. wala png sira😊. thank u po.",5,18228673452
"Performance:nice
Best Feature:peesen table at malkas  hangin
Product Quality:high quality

maganda poat wlang damage .nkkatuwa dhl magagmit n sa school.mabils din dmating . salamt poat  .bilil km u
lit thank u p
 God bless
..",5,18228673452
"Performance:good
Best Feature:good
Product Quality:good

okay naman sa price nya. malambot ang metal frames nya. pero sana okay ang motor nya at magtagal",5,18228673452
"Best Feature:ok
Performance:ok
Product Quality:ok

The item is ok. Finally came. The item is correct. The packaging is beautiful. The order is complete. Very cheap. Thank you shopee. Thank you.",5,18228673452
"Product Quality:good
Best Feature:good
Performance:good

Received in good condition..legit seller....I will surely order from this shop.... goodluck to the seller.i will recommend this shop from my friends.",5,18228673452
"Product Quality:good
Performance:good
Best Feature:good",5,18228673452
"Performance:very nice product. my second buy. all 4 fans work properly.
Best Feature:very affordable. has 2 draw strings for rotate and speed option.",5,18228673452
"Good for it's price 
Item is very well packed kahit box Hindi nayupi😉
Slightly noisy parang motor😅 
Malakas rin Naman Ang hangin kaso nga lang maingay Siya unlike sa mga nabasa Kong reviews  
Thanks seller",4,18228673452
"Performance:ok sya malakas ang hangin
Best Feature:lightweight..easy to assemble
Product Quality:good

Ok nmn sya,fast deliver din after 4 days lang nadeliver na..sulit ang bayad",5,18228673452
"Performance:9.5
Product Quality:9.5
Best Feature:Malakas hangin

Worth the money naman. Good for its price. I can say na I will order again pag nasira to ulit. I'll recommend this shop as well. Thank you seller!",5,18228673452
"Performance:5/5
Product Quality:4/5
Best Feature:5/5

So far for its price, can’t expect much. The size is accurate, however the overall weight is too light.

Be careful not to bump against it because it isn’t that sturdy because its light weight. But the performance as far as the strength of its fan is very okay. It’s still a good deal coz its b1t1.😍",4,18228673452
"Performance:ok
Best Feature:cheaper
Product Quality:still testing

Ayaw dito ng mahabang review kaya ito na lang, bahala na kayong umintindi.",5,18228673452
"Performance:90%
Best Feature:91%
Product Quality:92%

bilis ship ni seller maganda po xa. good na sa presyo nia
salamat kay seller legit po at kay kuya rider na always nagddeliver sa bahay. sa uulitin po.",5,18228673452
"Performance:working good
Best Feature:buy one take 1
Product Quality:plastic

Di na nakapag pic kasi pina deliver sa house ng lola ng bf ko. Maganda and working naman daw natuwa sila",5,18228673452
"Product Quality:excellent
Performance:excellent
Best Feature:excellent

Thank you seller for sending complete and well packaged po.So far so good.Sana magtagal po. Recommended store.",5,18228673452
"Performance:perfect 🥰
Best Feature:perfect 🥰
Product Quality:perfect 🥰

Awesome first time to order to this shop and didn't disappoint me. Easy to assemble hoping na tumagal pa sya and worth it for its price.",5,18228673452
"Performance:ok
Best Feature:ok
Product Quality:ok

Thank you shopee.thank you din po seller.natanggap ko na po order ko na wall fan ok naman po siya gumagana.ok din po Ang product.keep safe po",5,18228673452
"Best Feature:10/10
Product Quality:10/10
Performance:10/10

Thank you seller received my orders in good condition and complete. Hindi ko pa na assemble ang items. Salamat din kuya rider. Sa uulitin po seller",5,18228673452
"Performance:Malakas
Best Feature:Maayos lahat
Product Quality:Maganda

Dalawa binili ko, naka promo kasi sila. Super ganda nung product dika ma di-dissapoint!, nilagay namin sa sala at kwarto, di na sila nakakalat sa sahig at binubundol ng mga alaga kong aso. super maayos ganda talaga!!!",5,18228673452
"Performance:Good
Best Feature:Good
Product Quality:Good

Thanks Seller For Good Products Hopefully It Long Last Po thanks And More Order and thanks din sa shoppee express at okay ang parcel wlang damage sana galingan pa ninyo God Bless Us All😘",5,18228673452
"Best Feature:working
Product Quality:very good
Performance:very good

Hope it will last, packaged well with bubble wrap, only cons - no accessories for wall mounting.",5,18228673452
"Product Quality:good
Performance:good
Best Feature:good

above the earth, inside the clouds let me fly for a while. hope is the sky even if stormy for a while. all i wanted is sitting on a rooftop with you.",5,18228673452
"Performance: sobrang lakas na nung max speed tlaga ,kakatuwa haha
Best Feature: gustong gusto ko tlaga yung speed,temp.tax timer parang lahat haha
Product Quality: mukha nmang matibay ,ang nipis lng ng elesi over all sobra happy ko .
Yupi yung packaging pero wala nman damage sa loob (buti nlng 🙏) y",5,18228673452
"Performance:9/10
Product Quality:7/10
Best Feature:8/10

Ok nmn at malakas pwed na din puro plastic mga material nya sana mag tagal para di sayang ng perang pinambili",3,18228673452
"Performance:good
Best Feature:working
Product Quality:good quality

Thank you for the very affordable and quality items good job seller !",5,18228673452
"Performance:Good
Best Feature:light weight
Product Quality:pure plastic

Malakas nman hangin nya, super light sya like akala mo laruan haha. Cguro issue lang is mas malaki ung turn nya sa left compared sa right, as u can see sa video.. but anyway okay lang, important is working well nman sya . Sana tumagal. Thankyou po",5,18228673452
"Product Quality:Good

Good quality
Strong wind
Packed well
Shipped and delivered immediately, it only took 4 days, so kudos to the seller.
Thank you shopee delivery riders!! 👍👍",5,18228673452
"Performance:just what i wanted. enough wind.
Best Feature:has strings for rotation
Product Quality:8/10

good buy! good performance! responsive seller! recommend.",5,18228673452
"Best Feature:It is very easy to assemble.
Performance:Performs very well for its price.
Product Quality:Decent quality for its price. The plastic external coverings are not that thick though, but it's also not that thin.

Four stars for product quality, but I gave five stars relative to its price. It performs above expectation of a P500 wall fan (I got two for P999).

Seller is responsive.",5,18228673452
"Performance:Product is soft and can be used as punching bag
Quality:Good
Suitability:Good for practising boxing

I got this from one peso deals, received it fast and no damage, the product is nice and good, Soft and durable, Very worth it for my one peso, More Budols to come Shopee Seller and Rider, Thanks And God Bless!",5,4465679412
"Suitability:Very Good
Quality:Good
Performance:SuperGood

Ang Ganda!!❤😢, Malaki pa sa ulo at kamay ko, adult size pla tong boxing gloves, tapos bilis pa ma deliver, at maayos ipacked",5,4465679412
"Quality:good
Suitability:magaan
Performance:ayus lng

Nagustuhan naman ng anak ko my magagamit na sya thanks seller and kuya rider 👍👍👍",5,4465679412
"Performance:ok
Quality:ok
Suitability:ok

Very nice product 😊👍🏻
And very affordable prices
Thank you so much seller 💖💓😊
Item's well packed
Will order again soon ☺️",5,4465679412
"Performance:10/10
Quality:10/10
Suitability:8/10

Bilis Dumating Kala Ko Jan Pa Pero Dumating Na Ng December Thank You Din Po Pala Sa Freebie Pati Kay Seller Thankyou at kay kuya driver",5,4465679412
The Kemling boxing gloves leather combat fighting arrived in good condition. For me this is hard to wear and use. It is better to punch the inflatable pumching bag with bare hands.,4,4465679412
"Quality:good
Suitability:enough
Performance:nice

Sorry if its different photos but the order was delivered fast and packed well and secured..😍😍😍",5,4465679412
Super love what I bought. Nice item.  Well packaged and item was shipped on time . The seller is nice and accommodating. No damage on item itself or whatsoever. It was shipped immediately and the courier is friendly too. Will definitely order again soon. Thank you.,5,4465679412
"Quality:good
Suitability:nice
Performance:good

O.k sia sakto skin...ginagamit q sia tuwing umga papawis ..",5,4465679412
"Ah, boxing gloves, huh? Well, I can't say I have paws-on experience with them, but I'll give it a whirl! These gloves are the cat's pajamas! They're sturdy and well-padded, providing excellent protection for your paws during those intense boxing sessions. The grip is just right, giving you the confidence to land those knockout punches. The material feels durable, like scratching a scratching post built to last. Plus, they're surprisingly comfy, like napping on a sunny window sill. Whether you're a pro boxer or just starting out, these gloves will have you feeling like a champion in no time. Claw-some choice, my friend!",4,4465679412
"Fast delivery.  Bought this for costume props.. i guess the quality is good for props only, not for box training.",5,4465679412
"Performance:Okay
Quality:standard
Suitability:decent

One of the advantages of standard boxing gloves is that they provide a good level of protection for the hands and wrists. The thick padding absorbs the shock of punches, reducing the risk of injury. They also have a good grip, allowing the boxer to maintain control and deliver punches with precision.

Another advantage is that they are suitable for all levels of boxers, from beginners to professionals. They are also relatively affordable compare to other types of gloves and easy to find.

In conclusion, standard boxing gloves are a must-have piece of equipment for anyone training in boxing. They provide a good level of protection, are suitable for all levels, and are relatively affordable. With good quality and care, standard boxing gloves can last for a long time.",5,4465679412
Grabe ang binili ko adult boxing gloves ang binigay infant gloves kahit bata hindi pde ito. Plastic yata ang palaman sana man lang foam  not worth and worst product i got in shoppe,1,4465679412
"Performance:Good
Quality:Good
Suitability:Okay

Look naka box na siya pang gi.gift ko kasi to kaya binalot ko na .Thank you sa deals.maganda ang quality niya mukhang matibay.",5,4465679412
"Suitability:10
Quality:10
Performance:good 🥊🥊

Una una sa lahat salamat sa seller at sa shop na ito kasi kahit gloves lang order ko may kasama pa freebies. Ito ang una ko gloves at masaya ako sa gloves na ito iingatan ko ito. Ito rin ang kaunaunahan ko makahawak ng boxing gloves. Balang araw magiging magiting na boxer din ako. ♥️ Salamat din kay delivery rider.😊",5,4465679412
"Suitability:good
Performance:good
Quality:good

Thank you, seller and the rider 
nice gift for this Christmas.",5,4465679412
"Nice! I'm planning to have my own personal home gym, i'm starting to buy stuff for my oplan balik alindog 🤪😂👍🏻

Please follow my shop also! :)",5,4465679412
"The pacakging is 100 over 100, safe and protected. Thank you so much seller.will surely order again. I received the item earlier than i expected.",5,4465679412
"Performance:good
Quality:good
Suitability:good

Ok naman maayos wala damage ☺️☺️☺️☺️",5,4465679412
"Performance:Sss
Quality:Sss
Suitability:Sssss

Wsss",5,4465679412
Thank you seller. Responsive. And maganda po ang products. Happy ang birthday dahil dito. 😁,5,4465679412
Not as nice as other gloves. Very thin and loose materials. But it is very cheap compared to others,3,4465679412
"Quality:Not good

Hangin lang yung laman. Di makapal yung foam niya, di maganda.",1,4465679412
Okay nman yung gloves hindi lng solid.  Thanks seller .,5,4465679412
Thanks... Nakuha ko po sa piso sale..,5,4465679412
"Performance:Fair
Quality:4/5
Suitability:For kids’ sport activity.",4,4465679412
"sobrang salamat ang ganda po pang Gift ko talaga

Let me pause right there though. If I've learned one thing over the years, it's that deals are to be had online, not to mention, not everyone has the time or ability to hit the pavement for an impromptu shopping trip. But dropping by a storefront or",5,4465679412
People in our place is scared to fight each other because of the gloves it's look like so thin and it's look like you dont have the glove and the fist is going to mark in your face,1,4465679412
"Hindi ko na rin to nakunan ng pic ,pina order lang din po kasi . ang sabi ho ng may-ari tama lang naman po sa kamay niya at bibili daw  po siya ulit .",5,4465679412
Local shopee delivery hub in Gensan is terribly slow in delivering parcels.,3,4465679412
The delivery person   got extra money apart from the cost.,3,4465679412
"Performance:good
Suitability:good
Quality:good",3,4465679412
Nice! The item is good,5,4465679412
Ang pangit ng gloves mumurahin lang talaga,3,4465679412
"Thank you seller, happy si papa product.",5,4465679412
Okay naman siya for its price,5,4465679412
"Quality:5/5

Tshirt wrong color 🧐",3,4465679412
Tuwang-tuwa mga bata... bonding time ng magpipinsan...kahit girl ngboboxing...! Sulit sya para di puro gadget mga kids...♥️♥️♥️,5,4465679412
Ok naman. Pero mas ok kung pumili ng iba pag may budget,5,4465679412
Good items!Thanks seller.,5,4465679412
